Año,Mes,Día,Hora,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Emisión (kg CO₂)
2014,1,13,5,0,19945.66,5.47,7780.096379999999,1096.0855400000003,28820.602140000003,17980.0
2014,1,13,6,0,21618.99,3.52,8159.1234699999995,1409.6715100000001,31185.685110000002,19450.0
2014,1,13,7,0,22979.7,8.7,9175.395789999999,1324.68092,33480.43104,20880.0
2014,1,13,8,0,23928.42,1024.27,9563.567079999999,1342.26518,34834.41906,21730.0
2014,1,13,9,0,25101.85,5438.99,9853.086519999999,1128.3233500000001,36082.90152000001,22510.0
2014,1,13,10,0,24731.83,8243.6,12095.70157,990.5799800000001,37817.88184,23590.0
2014,1,13,11,0,24884.29,9510.72,14534.28386,917.31223,40335.361730000004,25160.0
2014,1,13,12,0,24688.15,10785.26,15847.355810000001,934.8964900000001,41469.546500000004,25860.0
2014,1,13,13,0,24279.01,10975.32,17508.71627,893.8665500000001,42679.92973,26620.0
2014,1,13,14,0,24372.76,10033.7,18217.04007,823.5295100000001,43412.60723,27070.0
2014,1,13,15,0,24281.85,8477.05,19514.49654,811.80667,44608.336910000005,27820.0
2014,1,13,16,0,23968.96,4817.6,19592.36292,791.2917000000001,44350.43443000001,27660.0
2014,1,13,17,0,23268.5,511.01,18487.4622,841.1137700000002,42597.86985,26570.0
2014,1,13,18,0,22782.44,58.05,16079.653659999998,823.5295100000001,39684.74411,24750.0
2014,1,13,19,0,22281.72,44.31,14179.31305,776.63815,37237.60126,23220.0
2014,1,13,20,0,21906.5,42.59,12584.318379999999,800.08383,35291.609820000005,22010.0
2014,1,13,21,0,21649.78,42.99,10876.63903,870.4208700000001,33395.44045,20830.0
2014,1,13,22,0,20594.82,42.59,9518.514309999999,882.14371,30995.188960000003,19330.0
2014,1,13,23,0,19368.59,43.1,8640.98764,876.2822900000001,28885.077760000004,18020.0
2014,1,14,0,1,18677.12,42.85,8132.359100000001,926.1043600000002,27736.23944,17300.0
2014,1,14,1,1,18347.25,45.03,7904.59818,852.8366100000001,27103.206080000004,16900.0
2014,1,14,2,1,18171.28,50.91,7694.38709,908.5201000000001,26772.03585,16700.0
2014,1,14,3,1,18297.53,50.87,7660.30736,1002.3028200000001,26959.601290000002,16810.0
2014,1,14,4,1,18837.24,46.37,7799.15852,967.1343,27604.357490000002,17220.0
2014,1,14,5,1,20176.89,44.76,7752.382420000001,1145.9076100000002,29072.643200000002,18130.0
2014,1,14,6,1,22029.1,44.53,7914.164420000001,1497.5928100000003,31437.72617,19610.0
2014,1,14,7,1,23128.83,50.98,7883.109309999999,1541.55346,32554.326680000002,20300.0
2014,1,14,8,1,23622.54,1072.01,8255.243079999998,1544.48417,33421.81684000001,20850.0
2014,1,14,9,1,24208.34,5445.87,9106.81429,1295.37382,34611.6851,21590.0
2014,1,14,10,1,24722.02,8121.78,10942.72346,1104.87767,36768.68766,22930.0
2014,1,14,11,1,24825.89,9658.92,13927.88272,1043.33276,39796.11109,24820.0
2014,1,14,12,1,24888.66,10691.53,15998.762659999999,890.9358400000001,41777.27105000001,26060.0
2014,1,14,13,1,24820.15,10905.85,18416.98152,823.5295100000001,44060.294140000005,27480.0
2014,1,14,14,1,24633.09,10043.13,19835.03592,782.4995700000001,45247.23169,28220.0
2014,1,14,15,1,24444.74,8401.91,21049.28017,738.5389200000001,46231.95025,28830.0
2014,1,14,16,1,24071.43,4736.51,21150.49943,732.6775,45953.53280000001,28660.0
2014,1,14,17,1,23594.24,483.19,20243.74649,764.91531,44602.475490000004,27820.0
2014,1,14,18,1,23466.94,6.88,17609.33764,750.2617600000001,41827.093120000005,26090.0
2014,1,14,19,1,22828.3,1.74,15369.46585,726.81608,38922.75951,24280.0
2014,1,14,20,1,22295.07,1.66,14425.04584,732.6775,37451.54309000001,23360.0
2014,1,14,21,1,21649.75,1.54,12217.600789999999,838.1830600000001,34705.467820000005,21640.0
2014,1,14,22,1,20547.95,1.67,10847.4831,761.9846000000001,32158.680830000005,20060.0
2014,1,14,23,1,19328.44,1.5,9378.95975,761.9846000000001,29468.289050000003,18380.0
2014,1,15,0,2,18483.84,1.74,9433.22706,747.33105,28665.274510000003,17880.0
2014,1,15,1,2,18219.63,1.5,8682.52341,841.1137700000002,27745.031570000003,17300.0
2014,1,15,2,2,17953.99,2.58,8323.96526,823.5295100000001,27100.275370000003,16900.0
2014,1,15,3,2,18154.65,2.06,8434.926609999999,905.5893900000001,27495.92122,17150.0
2014,1,15,4,2,18541.01,2.22,8729.967739999998,820.5988,28090.85535,17520.0
2014,1,15,5,2,19626.9,4.97,9156.75569,970.0650100000001,29752.56792,18560.0
2014,1,15,6,2,21312.8,8.8,9212.711159999999,1286.58169,31809.926340000005,19840.0
2014,1,15,7,2,22429.93,12.39,10344.16523,1260.2053,34034.335230000004,21230.0
2014,1,15,8,2,23025.92,1042.74,10029.04203,1280.7202700000003,34336.19836,21410.0
2014,1,15,9,2,23844.28,5474.29,11328.57353,1178.14542,36349.596130000005,22670.0
2014,1,15,10,2,24396.42,8032.88,13292.5015,993.5106900000002,38682.44129000001,24130.0
2014,1,15,11,2,24502.26,10036.49,18027.22758,779.5688600000001,43307.101670000004,27010.0
2014,1,15,12,2,24666.51,11040.84,20843.67635,712.1625300000001,46220.22741000001,28830.0
2014,1,15,13,2,24698.54,11258.93,21789.64384,679.92472,47166.84674,29420.0
2014,1,15,14,2,24580.07,10268.86,23325.02536,600.79555,48503.2505,30250.0
2014,1,15,15,2,24468.73,8724.02,24339.92605,559.76561,49364.87924,30790.0
2014,1,15,16,2,24040.69,5219.51,24100.55903,556.8349000000001,48696.67736,30370.0
2014,1,15,17,2,23448.49,601.62,22536.021579999997,589.07271,46571.91261000001,29050.0
2014,1,15,18,2,23100.55,8.78,19378.70517,653.5483300000001,43134.18978000001,26900.0
2014,1,15,19,2,22418.4,1.7,16788.505009999997,659.40975,39866.448130000004,24860.0
2014,1,15,20,2,21967.12,1.69,16066.464909999999,685.78614,38717.60981000001,24150.0
2014,1,15,21,2,21513.65,1.54,14178.71516,741.46963,36431.656010000006,22720.0
2014,1,15,22,2,21800.98,1.86,14641.72821,761.9846000000001,37202.432740000004,23200.0
2014,1,15,23,2,20445.79,1.56,12263.14594,744.40034,33451.123940000005,20860.0
2014,1,16,0,3,19641.58,2.36,10976.97904,782.4995700000001,31399.626940000002,19580.0
2014,1,16,1,3,19333.49,1.84,10662.17237,782.4995700000001,30778.316420000003,19200.0
2014,1,16,2,3,19481.71,4.78,8477.48231,820.5988,28779.572200000002,17950.0
2014,1,16,3,3,19606.48,9.9,8732.21862,841.1137700000002,29178.148760000004,18200.0
2014,1,16,4,3,20082.9,8.95,9505.501409999999,931.9657800000001,30517.48323,19030.0
2014,1,16,5,3,21192.2,4.66,9581.15208,1011.0949500000002,31783.549950000004,19820.0
2014,1,16,6,3,22842.59,3.51,9611.961,1274.85885,33729.541390000006,21040.0
2014,1,16,7,3,23230.68,10.49,9548.268129999999,1356.91873,34133.97937,21290.0
2014,1,16,8,3,22909.51,1092.03,9820.76529,1307.0966600000002,34034.335230000004,21230.0
2014,1,16,9,3,23798.24,5680.32,11363.778699999999,1119.53122,36282.1898,22630.0
2014,1,16,10,3,24318.71,8353.66,13657.9178,987.6492700000001,38963.78945,24300.0
2014,1,16,11,3,24649.85,9690.06,15904.260869999998,882.14371,41437.30869,25840.0
2014,1,16,12,3,24789.09,11187.91,17981.43624,788.36099,43559.14273,27170.0
2014,1,16,13,3,24726.06,11148.94,21163.09029,732.6775,46618.80397,29080.0
2014,1,16,14,3,24668.73,10269.38,23264.53296,688.7168500000001,48620.47890000001,30320.0
2014,1,16,15,3,24377.04,8695.58,23439.22235,668.20188,48482.735530000005,30240.0
2014,1,16,16,3,24078.04,5035.62,23430.46502,665.2711700000001,48172.080270000006,30040.0
2014,1,16,17,3,23446.91,529.8,22102.19963,700.4396900000002,46249.534510000005,28840.0
2014,1,16,18,3,23154.75,7.73,18965.492840000003,685.78614,42805.950260000005,26700.0
2014,1,16,19,3,22376.8,1.51,16399.87651,641.8254900000001,39418.0495,24580.0
2014,1,16,20,3,21865.04,12.17,15673.68635,641.8254900000001,38181.289880000004,23810.0
2014,1,16,21,3,21585.05,1.53,14530.06346,700.4396900000002,36815.579020000005,22960.0
2014,1,16,22,3,21941.25,1.74,14965.397719999999,718.0239500000001,37624.45498,23470.0
2014,1,16,23,3,20726.38,1.71,11496.29926,691.64756,32914.80401000001,20530.0
2014,1,17,0,4,19793.51,1.73,10373.53218,732.6775,30898.475530000003,19270.0
2014,1,17,1,4,19467.91,2.18,10738.31542,776.63815,30983.46612,19320.0
2014,1,17,2,4,19183.86,3.13,10480.871019999999,782.4995700000001,30447.146190000003,18990.0
2014,1,17,3,4,19190.42,9.36,10431.14064,820.5988,30441.284770000006,18990.0
2014,1,17,4,4,19538.93,9.88,10677.9637,788.36099,31006.9118,19340.0
2014,1,17,5,4,20803.09,5.32,9864.44643,920.2429400000001,31590.123090000005,19700.0
2014,1,17,6,4,21617.29,3.67,10420.69515,1263.13601,33301.65773,20770.0
2014,1,17,7,4,22442.88,10.81,9988.56136,1348.1266,33779.36346000001,21070.0
2014,1,17,8,4,22947.2,1152.03,10259.053829999999,1254.3438800000001,34462.218890000004,21490.0
2014,1,17,9,4,23591.54,5831.06,11412.48915,1169.3532900000002,36173.75353,22560.0
2014,1,17,10,4,24237.81,8496.88,14155.15126,958.3421700000001,39350.64317,24540.0
2014,1,17,11,4,24388.08,9811.67,18451.307439999997,785.4302800000002,43623.618350000004,27210.0
2014,1,17,12,4,24466.43,11296.45,22558.7414,691.64756,47714.88951000001,29760.0
2014,1,17,13,4,24514.05,11310.29,23058.19057,630.10265,48201.387370000004,30060.0
2014,1,17,14,4,24413.2,10350.67,24057.40544,577.34987,49045.43185,30590.0
2014,1,17,15,4,24064.52,8775.58,24976.045840000002,556.8349000000001,49596.40533,30930.0
2014,1,17,16,4,23513.05,5388.66,24936.86646,542.1813500000001,48992.67907,30550.0
2014,1,17,17,4,22856.59,695.01,23673.56006,580.2805800000001,47108.232540000005,29380.0
2014,1,17,18,4,22528.79,7.37,20150.299799999997,650.6176200000001,43330.54735,27020.0
2014,1,17,19,4,21459.52,1.57,17784.13254,662.34046,39904.547360000004,24890.0
2014,1,17,20,4,21021.14,1.58,16462.93632,662.34046,38146.121360000005,23790.0
2014,1,17,21,4,20419.33,1.34,15326.45294,691.64756,36434.58672,22720.0
2014,1,17,22,4,19434.12,1.65,13601.856819999999,656.4790400000002,33694.37287,21010.0
2014,1,17,23,4,18655.22,1.54,12391.235079999999,706.3011100000001,31751.312140000005,19800.0
2014,1,18,0,5,19799.39,2.37,11750.6487,709.2318200000001,32258.32497,20120.0
2014,1,18,1,5,19685.57,2.57,12231.387429999999,729.7467900000001,32645.178690000004,20360.0
2014,1,18,2,5,19490.43,1.93,11573.35673,770.77673,31833.372020000003,19850.0
2014,1,18,3,5,19325.54,6.41,11386.53369,805.9452500000001,31516.855340000006,19660.0
2014,1,18,4,5,19100.52,9.85,10378.631829999998,864.5594500000001,30341.64063,18920.0
2014,1,18,5,5,19184.36,7.34,10805.243929999999,879.2130000000001,30869.16843,19250.0
2014,1,18,6,5,18857.59,4.4,9165.090979999999,1011.0949500000002,29034.54397,18110.0
2014,1,18,7,5,19492.22,10.45,9662.00791,1151.7690300000002,30306.472110000002,18900.0
2014,1,18,8,5,19185.2,1157.66,11000.78913,1090.22412,31273.60641,19510.0
2014,1,18,9,5,19755.93,5873.29,11637.64749,972.99572,32363.830530000007,20190.0
2014,1,18,10,5,20181.83,8547.02,14013.20514,890.9358400000001,35083.52941,21880.0
2014,1,18,11,5,20488.25,10128.65,17107.84861,797.1531200000002,38392.30100000001,23940.0
2014,1,18,12,5,20746.68,11028.8,19456.14951,729.7467900000001,40930.295860000006,25530.0
2014,1,18,13,5,20827.46,11296.1,20182.90239,676.9940100000001,41686.41904000001,26000.0
2014,1,18,14,5,20782.63,9977.41,21113.570929999998,633.0333600000001,42527.532810000004,26520.0
2014,1,18,15,5,20580.58,8505.71,21861.3203,606.65697,43046.268480000006,26850.0
2014,1,18,16,5,20315.52,4564.39,21571.58984,580.2805800000001,42468.91861,26490.0
2014,1,18,17,5,20396.25,624.74,20188.03721,577.34987,41161.82195,25670.0
2014,1,18,18,5,20933.55,17.03,18156.75869,659.40975,39749.219730000004,24790.0
2014,1,18,19,5,20322.56,6.12,16700.79103,662.34046,37685.99989000001,23500.0
2014,1,18,20,5,19913.78,1.41,15392.080159999998,691.64756,35997.910930000005,22450.0
2014,1,18,21,5,19335.09,1.7,13571.08307,750.2617600000001,33656.27364000001,20990.0
2014,1,18,22,5,18462.63,1.48,12420.95373,750.2617600000001,31634.083740000002,19730.0
2014,1,18,23,5,18088.63,2.04,11384.31798,770.77673,30241.99649,18860.0
2014,1,19,0,6,17864.86,2.03,10826.521780000001,761.9846000000001,29453.635500000004,18370.0
2014,1,19,1,6,17768.36,4.74,10541.82063,764.91531,29072.643200000002,18130.0
2014,1,19,2,6,17685.96,10.32,10071.77358,826.46022,28583.214630000002,17830.0
2014,1,19,3,6,17623.93,7.96,9826.32215,841.1137700000002,28293.074340000003,17650.0
2014,1,19,4,6,17698.66,4.81,9867.26003,849.9059000000001,28416.16416,17720.0
2014,1,19,5,6,17939.8,3.73,9982.40661,858.6980300000001,28779.572200000002,17950.0
2014,1,19,6,6,18445.82,3.81,9524.950420000001,961.27288,28931.96912,18040.0
2014,1,19,7,6,19002.47,11.04,9466.849579999998,1055.0556000000001,29523.972540000002,18410.0
2014,1,19,8,6,18627.56,936.65,9634.36429,1090.22412,29351.060650000003,18310.0
2014,1,19,9,6,18826.01,4767.51,10078.03384,1069.7091500000001,29972.371170000002,18690.0
2014,1,19,10,6,19156.55,6066.9,12804.58809,846.9751900000001,32806.36774,20460.0
2014,1,19,11,6,19504.11,7844.15,16357.74285,718.0239500000001,36581.122220000005,22810.0
2014,1,19,12,6,19955.33,8364.0,18297.29801,665.2711700000001,38916.89809,24270.0
2014,1,19,13,6,19937.97,7400.55,19309.7368,630.10265,39875.240260000006,24870.0
2014,1,19,14,6,19908.16,4852.54,20698.56493,562.69632,41167.683370000006,25670.0
2014,1,19,15,6,19770.65,3566.4,20768.06085,621.3105200000001,41158.891240000004,25670.0
2014,1,19,16,6,19722.3,3095.58,20958.365719999998,609.5876800000001,41287.84248,25750.0
2014,1,19,17,6,19644.57,384.63,19692.31606,618.37981,39954.369430000006,24920.0
2014,1,19,18,6,20190.92,10.15,16817.9423,653.5483300000001,37659.6235,23490.0
2014,1,19,19,6,20113.88,1.73,15786.82824,650.6176200000001,36551.81512000001,22800.0
2014,1,19,20,6,21227.23,1.69,14711.822020000001,674.0633,36610.42932,22830.0
2014,1,19,21,6,21027.16,1.94,13652.747809999999,691.64756,35370.738990000005,22060.0
2014,1,19,22,6,20314.87,1.68,12683.849479999999,718.0239500000001,33717.81855,21030.0
2014,1,19,23,6,20162.11,1.79,11020.94154,729.7467900000001,31912.501190000003,19900.0
2014,1,20,0,0,19551.73,1.76,10167.084280000001,782.4995700000001,30499.898970000002,19020.0
2014,1,20,1,0,19176.02,2.71,9632.99266,791.2917000000001,29600.171000000002,18460.0
2014,1,20,2,0,19033.72,7.43,9357.11918,785.4302800000002,29175.218050000003,18200.0
2014,1,20,3,0,19084.39,9.69,9189.182429999999,814.73738,29087.29675,18140.0
2014,1,20,4,0,19336.52,5.86,8672.64064,858.6980300000001,28867.493500000004,18000.0
2014,1,20,5,0,19828.02,4.11,8307.36502,978.8571400000001,29113.673140000003,18160.0
2014,1,20,6,0,20094.73,4.1,8227.03674,1271.92814,29594.309580000005,18460.0
2014,1,20,7,0,20309.83,11.29,8292.0309,1321.7502100000002,29922.5491,18660.0
2014,1,20,8,0,19851.96,1057.09,8622.87509,1268.9974300000001,29743.77579,18550.0
2014,1,20,9,0,20069.87,5000.09,10226.48641,1022.8177900000002,31320.497770000005,19530.0
2014,1,20,10,0,20291.48,8049.8,13046.276329999999,949.5500400000002,34286.37629,21380.0
2014,1,20,11,0,20603.02,10116.78,14101.65769,849.9059000000001,35555.37372,22170.0
2014,1,20,12,0,21126.5,10969.49,17285.31643,767.8460200000001,39177.73128000001,24430.0
2014,1,20,13,0,21153.43,11155.32,18379.490299999998,706.3011100000001,40238.64830000001,25100.0
2014,1,20,14,0,21311.63,10189.33,19418.34176,665.2711700000001,41393.348040000004,25820.0
2014,1,20,15,0,21210.68,8755.07,20570.01858,665.2711700000001,42445.47293000001,26470.0
2014,1,20,16,0,20945.08,5566.41,20606.138170000002,647.68691,42199.29329000001,26320.0
2014,1,20,17,0,20793.77,817.87,19948.951549999998,662.34046,41405.07088000001,25820.0
2014,1,20,18,0,20906.98,9.01,17419.10311,650.6176200000001,38975.512290000006,24310.0
2014,1,20,19,0,20717.2,1.64,15654.34285,665.2711700000001,37035.38227,23100.0
2014,1,20,20,0,20312.64,1.55,14421.106799999998,676.9940100000001,35411.768930000006,22080.0
2014,1,20,21,0,20043.2,1.77,13095.092289999999,744.40034,33881.938310000005,21130.0
2014,1,20,22,0,19592.29,1.47,10954.89228,770.77673,31317.56706,19530.0
2014,1,20,23,0,18773.58,1.93,10957.35418,712.1625300000001,30444.215480000003,18990.0
2014,1,21,0,1,18023.09,1.93,10172.85216,732.6775,28929.03841,18040.0
2014,1,21,1,1,17844.64,2.63,9691.515539999999,779.5688600000001,28316.520020000004,17660.0
2014,1,21,2,1,17663.61,7.45,8993.91859,852.8366100000001,27510.574770000003,17160.0
2014,1,21,3,1,17795.3,9.81,9441.59752,800.08383,28038.102570000003,17490.0
2014,1,21,4,1,18169.16,7.1,9494.317350000001,846.9751900000001,28509.946880000003,17780.0
2014,1,21,5,1,19005.07,4.39,9184.22346,1060.91702,29248.485800000002,18240.0
2014,1,21,6,1,20786.9,3.58,10209.42896,1327.61163,32322.800590000006,20160.0
2014,1,21,7,1,22073.31,11.72,9902.92241,1339.3344700000002,33316.31128,20780.0
2014,1,21,8,1,22714.39,1208.73,9456.08756,1266.0667200000003,33433.53968,20850.0
2014,1,21,9,1,23976.58,5905.53,10897.846539999999,1140.0461900000003,36015.49519,22460.0
2014,1,21,10,1,25036.21,8373.29,14995.60875,888.00513,40918.57302,25520.0
2014,1,21,11,1,25254.17,9500.15,20335.11815,647.68691,46234.88096,28840.0
2014,1,21,12,1,25234.47,10445.55,22292.96171,603.72626,48131.05033,30020.0
2014,1,21,13,1,25190.33,11243.8,23551.09812,539.2506400000001,49279.88865000001,30730.0
2014,1,21,14,1,25023.0,10357.71,25250.44218,477.70573,50751.10507,31650.0
2014,1,21,15,1,24892.3,8346.85,25392.31796,477.70573,50759.8972,31660.0
2014,1,21,16,1,24469.09,4156.63,25172.68131,474.7750200000001,50118.071710000004,31260.0
2014,1,21,17,1,23753.96,359.32,23165.283219999998,509.94354000000004,47427.679930000006,29580.0
2014,1,21,18,1,23284.27,21.34,20219.05715,512.8742500000001,44016.333490000005,27450.0
2014,1,21,19,1,22620.17,1.54,18311.6122,533.38922,41463.68508,25860.0
2014,1,21,20,1,22112.39,1.54,16792.83092,556.8349000000001,39462.01015,24610.0
2014,1,21,21,1,21729.84,1.26,15414.41311,633.0333600000001,37776.8519,23560.0
2014,1,21,22,1,22332.12,1.4,17236.852170000002,586.142,40153.65771,25040.0
2014,1,21,23,1,20956.47,1.85,15060.21604,568.5577400000001,36584.052930000005,22820.0
2014,1,22,0,2,19922.09,1.87,14680.309700000002,592.00342,35191.96568,21950.0
2014,1,22,1,2,19660.44,2.9,13916.909679999999,627.1719400000001,34204.31641,21330.0
2014,1,22,2,2,19382.22,6.66,13057.03835,615.4491,33055.478090000004,20620.0
2014,1,22,3,2,19327.05,8.63,12794.52947,638.8947800000001,32759.476380000004,20430.0
2014,1,22,4,2,19562.85,5.77,12652.759199999999,671.13259,32885.49691,20510.0
2014,1,22,5,2,20432.96,3.63,12502.72398,785.4302800000002,33720.749260000004,21030.0
2014,1,22,6,2,21919.01,3.55,13559.125269999999,993.5106900000002,36469.755240000006,22750.0
2014,1,22,7,2,22593.13,11.55,14314.57687,996.4414,37902.87243000001,23640.0
2014,1,22,8,2,22591.0,944.48,13973.81474,949.5500400000002,37513.088,23400.0
2014,1,22,9,2,23469.81,5905.02,14287.953179999999,870.4208700000001,38626.75780000001,24090.0
2014,1,22,10,2,24060.09,6989.99,16929.67739,718.0239500000001,41706.934010000004,26010.0
2014,1,22,11,2,24527.47,8771.54,19844.35597,676.9940100000001,45047.94341000001,28100.0
2014,1,22,12,2,24885.83,11304.61,20962.33993,618.37981,46466.40705000001,28980.0
2014,1,22,13,2,24991.77,11376.09,22185.41185,583.2112900000001,47758.85016000001,29790.0
2014,1,22,14,2,24901.11,10292.51,24059.93768,530.45851,49490.89977,30870.0
2014,1,22,15,2,24724.28,8969.0,24453.56032,521.66638,49696.049470000005,30990.0
2014,1,22,16,2,24278.66,5925.17,24750.60614,512.8742500000001,49540.721840000006,30900.0
2014,1,22,17,2,23528.96,920.51,23810.93408,556.8349000000001,47893.66282,29870.0
2014,1,22,18,2,23054.27,11.34,20326.92354,562.69632,43943.065740000005,27410.0
2014,1,22,19,2,22342.81,1.65,17734.85937,577.34987,40654.809120000005,25360.0
2014,1,22,20,2,21777.01,1.4,16656.96921,597.8648400000001,39031.19578000001,24340.0
2014,1,22,21,2,21069.07,1.59,14986.07768,630.10265,36683.69707,22880.0
2014,1,22,22,2,21189.42,1.63,14220.49712,633.0333600000001,36041.871580000006,22480.0
2014,1,22,23,2,20196.51,2.03,12808.10509,650.6176200000001,33653.342930000006,20990.0
2014,1,23,0,3,19483.53,2.16,10472.35988,671.13259,30625.919500000004,19100.0
2014,1,23,1,3,19136.13,4.53,10520.68346,700.4396900000002,30359.224890000005,18930.0
2014,1,23,2,3,18908.82,9.68,10379.47591,764.91531,30054.431050000003,18740.0
2014,1,23,3,3,18889.3,8.15,9677.62339,800.08383,29368.64491,18320.0
2014,1,23,4,3,19190.6,5.05,9673.614010000001,800.08383,29664.646620000003,18500.0
2014,1,23,5,3,20372.09,4.63,10074.37616,972.99572,31420.141910000002,19600.0
2014,1,23,6,3,21988.38,4.46,10427.48296,1169.3532900000002,33585.9366,20950.0
2014,1,23,7,3,22665.63,13.0,9912.59416,1175.21471,33752.98707,21050.0
2014,1,23,8,3,22878.68,1253.01,10009.52268,1148.83832,34037.265940000005,21230.0
2014,1,23,9,3,23889.4,5670.95,11660.156289999999,999.3721100000001,36548.88441,22800.0
2014,1,23,10,3,24432.69,8596.6,14738.727069999999,870.4208700000001,40042.29073,24970.0
2014,1,23,11,3,24794.81,9871.16,17239.34924,764.91531,42800.088840000004,26690.0
2014,1,23,12,3,25036.42,10972.61,19424.91855,694.5782700000001,45153.448970000005,28160.0
2014,1,23,13,3,25140.36,10272.7,20680.487549999998,668.20188,46486.922020000005,28990.0
2014,1,23,14,3,24998.05,9690.36,21920.089369999998,621.3105200000001,47539.046910000005,29650.0
2014,1,23,15,3,24818.25,8194.26,22417.99106,583.2112900000001,47820.39507,29820.0
2014,1,23,16,3,24510.54,5654.99,22796.06856,603.72626,47908.31637,29880.0
2014,1,23,17,3,23790.87,636.81,21672.00019,662.34046,46123.51398,28770.0
2014,1,23,18,3,23247.35,11.31,18466.99326,638.8947800000001,42354.62092000001,26410.0
2014,1,23,19,3,22575.2,1.57,16764.94111,627.1719400000001,39966.09227000001,24930.0
